"contrato";"cantidad"
"ALUA";40,875453
"APBR";17,7791
"BMA";16,344205
"BYMA";3,861641
"CEPU";76,379
"COME";75,178434
"CRES";15,074826
"CVH";3,310419
"EDN";20,869662
"FRAN";10,398764
"GGAL";58,129913
"PAMP";76,429799
"SUPV";14,965617
"TGNO4";9,705879
"TGSU2";17,802599
"TRAN";10,683962
"TS";5,074103
"TXAR";89,527662
"VALO";43,107996
"YPFD";6,906306
