"contrato";"cantidad"
"ALUA";35,586136
"APBR";22,256786
"BMA";18,550827
"BYMA";3,368575
"CEPU";66,886553
"CRES";13,744759
"CVH";4,123215
"EDN";19,535993
"FRAN";9,053155
"GGAL";50,607855
"PAMP";68,458378
"SUPV";12,942124
"TECO2";6,77431
"TGNO4";3,882135
"TGSU2";16,543218
"TRAN";9,301448
"TS";4,252125
"TXAR";77,942709
"VALO";37,800837
"YPFD";7,783997
