"contrato";"cantidad"
"ALUA";54,831995
"BBAR";13,949325
"BMA";16,326382
"BYMA";5,126796
"CEPU";101,952262
"COME";100,847411
"CRES";20,416124
"CVH";2,765271
"EDN";27,583933
"GGAL";59,30578
"LOMA";6,655801
"PAMP";98,491436
"SUPV";20,075487
"TECO2";9,407691
"TGNO4";5,981692
"TGSU2";22,729592
"TRAN";14,331901
"TXAR";120,096049
"VALO";57,498929
"YPFD";9,130687
