"contrato";"cantidad"
"ALUA";36,429964
"APBR";22,476849
"BMA";18,895552
"BYMA";3,44836
"CEPU";68,072254
"COME";67,002243
"CRES";13,492424
"CVH";3,487688
"EDN";18,61371
"FRAN";9,267826
"GGAL";51,807882
"PAMP";67,982194
"SUPV";13,249011
"TGNO4";8,650298
"TGSU2";16,934116
"TRAN";9,522007
"TS";4,913329
"TXAR";79,790907
"VALO";38,475673
"YPFD";7,594048
