contrato;cantidad
ALUA;7,320060
BBAR;1,953858
BMA;2,373515
BYMA;25,132213
CEPU;12,282021
COME;29,738338
CRES;3,446448
EDN;3,926260
GGAL;9,213167
LOMA;2,662513
METR;1,628035
PAMP;9,813772
SUPV;2,630380
TECO2;2,606475
TGNO4;0,837845
TGSU2;2,996567
TRAN;2,007445
TXAR;15,180695
VALO;7,985612
YPFD;1,578005
