contrato;cantidad
ALUA;61,045876
BBAR;16,294259
BMA;28,833823
BYMA;35,854583
CEPU;94,534264
COME;248,003813
CRES;27,824185
EDN;32,697257
GGAL;94,897086
LOMA;22,160253
MIRG;0,700634
PAMP;80,698940
SUPV;22,430314
TECO2;27,938465
TGNO4;6,987235
TGSU2;27,636407
TRAN;16,741148
TXAR;116,502759
VALO;66,475189
YPFD;15,169809
