"contrato";"cantidad"
"ALUA";65,960974
"BBAR";16,78055
"BMA";26,38497
"BYMA";6,158539
"CEPU";123,253272
"COME";121,315911
"CRES";24,559884
"CVH";3,250313
"EDN";33,641292
"GGAL";93,804605
"LOMA";9,286448
"PAMP";112,570312
"SUPV";24,150109
"TECO2";7,400576
"TGNO4";7,195767
"TGSU2";21,77818
"TRAN";17,240776
"TXAR";144,471351
"VALO";68,985199
"YPFD";10,775683
