"contrato";"cantidad"
"ALUA";35,346679
"APBR";22,229882
"BMA";18,426
"BYMA";3,345908
"CEPU";66,436478
"CRES";13,652271
"CVH";4,131107
"EDN";19,404537
"FRAN";8,992237
"GGAL";50,267318
"PAMP";67,997727
"SUPV";12,855038
"TECO2";6,835626
"TGNO4";3,856013
"TGSU2";16,4319
"TRAN";9,23886
"TS";4,704384
"TXAR";77,418238
"VALO";37,54639
"YPFD";7,809911
