contrato;cantidad
ALUA; 64,228835
BBAR; 16,343914
BMA; 33,140425
BYMA;  5,876244
CEPU; 73,293529
COME;200,821178
CRES; 25,696034
EDN; 29,763212
GGAL; 91,341290
LOMA; 23,266457
MIRG;  1,395919
MORI;  2,857525
PAMP; 87,788417
SUPV; 23,625802
TECO2;  9,818142
TGNO4;  7,006803
TGSU2; 13,028009
TXAR; 57,985564
VALO; 66,863508
YPFD; 15,291135
