"contrato";"cantidad"
"ALUA";60,737865
"BBAR";15,451785
"BMA";22,862426
"BYMA";5,648964
"CEPU";113,493481
"COME";189,906133
"CRES";21,603513
"EDN";30,439806
"GGAL";86,376703
"LOMA";7,662879
"MIRG";2,453385
"PAMP";103,628259
"SUPV";22,237787
"TECO2";5,949839
"TGNO4";6,625969
"TGSU2";19,950387
"TRAN";15,875568
"TXAR";133,03141
"VALO";63,425728
"YPFD";12,809084
