contrato;cantidad
ALUA; 64,693577
BBAR; 16,462174
BMA; 33,418615
BYMA;  6,090120
CEPU; 69,014905
COME;250,499105
CRES; 25,937058
EDN; 29,978571
GGAL; 92,002211
LOMA; 23,434807
MIRG;  1,705680
PAMP; 76,200593
SUPV; 23,796752
TECO2; 10,305296
TGNO4;  7,057502
TGSU2; 12,897979
TRAN; 16,909506
TXAR; 69,185779
VALO; 67,353454
YPFD; 14,526623
