contrato;cantidad
ALUA;62,288920
BBAR;16,626051
BMA;30,464158
BYMA;3,375648
CEPU;78,573572
COME;253,053782
CRES;30,299109
EDN;31,448841
GGAL;96,829425
LOMA;22,811836
MIRG;0,721121
PAMP;74,583208
SUPV;24,039559
TECO2;13,588507
TGNO4;7,129512
TGSU2;22,067881
TRAN;17,082039
TXAR;106,939526
VALO;67,715802
YPFD;15,615720
