contrato;cantidad
AGRO;4,665950
ALUA;6,604432
BBAR;1,762844
BMA;2,054486
BYMA;4,044932
CEPU;12,734373
COME;26,831040
CRES;3,023081
EDN;3,541735
GGAL;10,266727
IRSA;2,577204
LOMA;2,402219
PAMP;8,729440
SUPV;2,635026
TECO2;1,893198
TGNO4;0,755935
TGSU2;2,989928
TRAN;1,811192
TXAR;14,542967
YPFD;1,543887
