contrato;cantidad
ALUA;6,526139
BBAR;1,741946
BMA;3,497357
BYMA;4,943135
CEPU;10,346745
COME;26,512970
CRES;3,078518
EDN;3,496724
GGAL;10,145020
IRSA;2,636188
LOMA;2,375366
PAMP;8,754666
SUPV;2,603789
TECO2;2,688277
TGNO4;0,746974
TGSU2;2,812231
TRAN;1,789721
TXAR;8,133204
VALO;7,119506
YPFD;1,621736
