contrato;cantidad
GGAL; 90,770337
YPFD; 15,195554
BMA; 30,987646
PAMP; 91,590694
BBAR; 16,241752
SUPV; 23,478123
VALO; 66,445560
ALUA; 63,827355
BYMA;  6,008576
LOMA; 23,121024
CEPU; 74,265956
TXAR; 66,300097
TECO2; 10,068780
CRES; 25,535415
TGNO4;  6,963005
COME;199,565892
MIRG;  1,755830
TGSU2; 11,173651
MORI;  2,839663
EDN; 29,577169
