contrato;cantidad
ALUA;61,916200
BBAR;16,526565
BMA;28,471752
BYMA;36,564896
CEPU;90,057081
COME;251,539575
CRES;28,108792
EDN;33,163418
GGAL;96,250023
LOMA;22,476189
MIRG;0,710623
PAMP;79,546327
SUPV;22,750101
TECO2;28,332375
TGNO4;7,086851
TGSU2;28,030416
TRAN;16,979825
TXAR;108,188899
VALO;67,422919
YPFD;15,386083
