"contrato";"cantidad"
"ALUA";34,660446
"APBR";27,535775
"BMA";17,977736
"BYMA";3,280863
"CEPU";64,765771
"COME";63,747734
"CRES";12,89681
"CVH";3,582131
"EDN";17,850308
"FRAN";8,817659
"GGAL";49,29141
"PAMP";64,680086
"SUPV";12,605465
"TGNO4";8,230125
"TGSU2";16,111573
"TRAN";9,059493
"TS";5,101922
"TXAR";75,915212
"VALO";36,606789
"YPFD";7,206918
