"contrato";"cantidad"
"ALUA";62,285034
"BBAR";15,845387
"BMA";23,339464
"BYMA";5,784117
"CEPU";92,990161
"COME";194,743591
"CRES";23,512357
"EDN";31,215196
"GGAL";88,576967
"LOMA";7,482671
"MIRG";1,792754
"PAMP";102,29643
"SUPV";22,804248
"TECO2";6,21653
"TGNO4";6,794751
"TGSU2";27,435198
"TRAN";16,279965
"TXAR";111,900783
"VALO";65,041364
"YPFD";12,834666
