"contrato";"cantidad"
"ALUA";35,362175
"APBR";22,352386
"BMA";18,434078
"BYMA";3,347375
"CEPU";66,465604
"CRES";13,610321
"CVH";4,09717
"EDN";19,373158
"FRAN";8,996179
"GGAL";50,289356
"PAMP";68,027537
"SUPV";12,860673
"TECO2";6,641619
"TGNO4";3,857703
"TGSU2";16,465883
"TRAN";9,24291
"TS";4,714792
"TXAR";77,452179
"VALO";37,540782
"YPFD";7,729693
