"contrato";"cantidad"
"ALUA";62,081693
"BBAR";15,793656
"BMA";19,887186
"BYMA";5,804643
"CEPU";116,004529
"COME";114,181108
"CRES";23,115474
"CVH";3,043133
"EDN";31,230986
"GGAL";77,200961
"LOMA";9,697606
"PAMP";111,070478
"SUPV";22,729799
"TECO2";7,948319
"TGNO4";6,772571
"TGSU2";21,955233
"TRAN";16,226816
"TXAR";135,974735
"VALO";65,123673
"YPFD";8,789756
