contrato;cantidad
ALUA;63,519730
BBAR;16,163472
BMA;29,093142
BYMA;3,737472
CEPU;78,478315
COME;245,952652
CRES;29,445563
EDN;29,454052
GGAL;94,112223
LOMA;22,562362
MIRG;0,715815
PAMP;71,477528
SUPV;23,364967
TECO2;25,861154
TGNO4;6,929446
TGSU2;13,313228
TRAN;16,602688
TXAR;96,051601
VALO;66,131318
YPFD;15,135141
