contrato;cantidad
ALUA;61,384179
BBAR;16,384559
BMA;28,618806
BYMA;36,646477
CEPU;89,020652
COME;249,378197
CRES;28,233581
EDN;32,878458
GGAL;95,422986
LOMA;22,283061
MIRG;0,704517
PAMP;81,146157
SUPV;22,554618
TECO2;26,921941
TGNO4;7,025957
TGSU2;27,789562
TRAN;16,833924
TXAR;115,274885
VALO;66,843581
YPFD;15,253877
