"contrato";"cantidad"
"ALUA";52,531349
"BBAR";13,364038
"BMA";18,605858
"BYMA";4,911685
"CEPU";98,15896
"COME";96,616045
"CRES";19,559502
"CVH";2,609479
"EDN";26,426564
"GGAL";64,289717
"LOMA";7,685738
"PAMP";94,358923
"SUPV";19,233158
"TECO2";8,735498
"TGNO4";5,730712
"TGSU2";23,376723
"TRAN";13,730562
"TXAR";115,057047
"VALO";55,086383
"YPFD";8,893923
