contrato;cantidad
ALUA;9,098062
BBAR;2,422997
BMA;2,278960
BYMA;62,303177
CEPU;10,421464
COME;82,952946
CRES;3,609643
ECOG;2,051449
EDN;2,000280
GGAL;11,708090
LOMA;3,309227
METR;2,023476
PAMP;10,659221
SUPV;3,240578
TGNO4;1,041353
TGSU2;1,936385
TRAN;2,495042
TXAR;20,033943
VALO;11,814720
YPFD;1,509160
