contrato;cantidad
ALUA; 63,026438
BBAR; 16,559258
BMA; 33,615699
BYMA;  5,549142
CEPU; 67,188538
COME;251,976403
CRES; 26,090020
EDN; 30,155367
GGAL; 92,544787
LOMA; 23,573012
MIRG;  1,361187
MORI;  2,895175
PAMP; 87,120366
SUPV; 23,937092
TECO2; 10,066745
TGNO4;  7,099123
TGSU2; 12,475293
TXAR; 55,751848
VALO; 67,750666
YPFD; 15,492609
