contrato;cantidad
ALUA;8,579363
BBAR;2,289989
BMA;2,903464
BYMA;58,849739
CEPU;8,604113
COME;34,854357
CRES;3,129704
EDN;1,886240
GGAL;9,779414
LOMA;3,120558
METR;1,908113
PAMP;11,198766
SUPV;2,912379
TECO2;1,940502
TGNO4;0,981983
TGSU2;2,321000
TRAN;2,352794
TXAR;17,789253
VALO;9,359412
YPFD;1,515410
