"contrato";"cantidad"
"ALUA";64,56914
"BBAR";17,533368
"BMA";26,870019
"BYMA";6,444039
"CEPU";128,782723
"COME";126,758448
"CRES";25,134945
"CVH";3,217281
"EDN";35,150525
"GGAL";98,012915
"LOMA";9,44863
"PAMP";118,974863
"SUPV";25,233544
"TECO2";8,019648
"TGNO4";7,518587
"TGSU2";21,854579
"TRAN";18,014241
"TXAR";150,952698
"VALO";72,136641
"YPFD";8,88804
