contrato;cantidad
ALUA;63,416630
BBAR;16,927057
BMA;34,434867
BYMA;2,387692
CEPU;101,194803
COME;257,635193
CRES;23,491095
EDN;33,345464
GGAL;98,582473
LOMA;23,246350
MIRG;0,731676
PAMP;63,570224
SUPV;24,474783
TECO2;12,447563
TGNO4;7,258588
TGSU2;15,721814
TRAN;17,391301
TXAR;108,814160
VALO;69,260191
YPFD;15,898435
