contrato;cantidad
ALUA;7,966858
BBAR;2,126500
BMA;2,668010
BYMA;27,324144
CEPU;8,994686
COME;32,366004
CRES;3,684390
EDN;1,751576
GGAL;8,526996
LOMA;2,897772
METR;1,771887
PAMP;10,973123
SUPV;2,704455
TECO2;2,195112
TGNO4;0,911877
TGSU2;2,680327
TRAN;2,184822
TXAR;17,543030
VALO;8,691217
YPFD;1,722166
