"contrato";"cantidad"
"ALUA";36,588781
"APBR";21,404529
"BMA";19,0735
"BYMA";3,463485
"CEPU";67,376051
"CRES";14,132019
"CVH";3,87002
"EDN";20,086423
"FRAN";9,308229
"GGAL";52,033739
"PAMP";70,387203
"SUPV";13,30677
"TECO2";6,994196
"TGNO4";3,991515
"TGSU2";17,009326
"TRAN";9,563518
"TS";3,273121
"TXAR";80,138757
"VALO";38,910282
"YPFD";7,871258
