"contrato";"cantidad"
"ALUA";37,50048
"APBR";21,3604
"BMA";18,961282
"BYMA";3,54697
"CEPU";70,072598
"COME";68,971144
"CRES";13,885069
"CVH";3,829763
"EDN";19,160685
"FRAN";9,540167
"GGAL";53,330288
"PAMP";69,979892
"SUPV";13,638341
"TGNO4";8,904492
"TGSU2";17,431735
"TRAN";9,801817
"TS";4,682338
"TXAR";82,135611
"VALO";39,606304
"YPFD";7,218613
