contrato;cantidad
ALUA; 64,587375
BBAR; 16,435150
BMA; 33,363755
BYMA;  6,080122
CEPU; 67,408822
COME;250,087881
CRES; 25,894479
EDN; 29,929357
GGAL; 91,851179
HARG;  5,645738
LOMA; 23,396336
MIRG;  1,575459
PAMP; 73,369778
SUPV; 23,757687
TECO2; 10,354894
TGNO4;  7,045916
TGSU2; 12,310860
TXAR; 65,489633
VALO; 67,242885
YPFD; 15,040325
