contrato;cantidad
ALUA;64,747025
BBAR;17,282164
BMA;29,950012
BYMA;43,165980
CEPU;82,749864
COME;263,040033
CRES;29,473986
EDN;34,679658
GGAL;100,650601
LOMA;23,566437
MIRG;0,743113
PAMP;76,870280
SUPV;23,665736
TECO2;19,490849
TGNO4;7,410864
TGSU2;25,979362
TRAN;17,756147
TXAR;122,532844
VALO;70,505513
YPFD;16,089539
