contrato;cantidad
AGRO;4,678479
ALUA;6,622167
BBAR;1,767577
BMA;2,007861
BYMA;4,189996
CEPU;12,064847
COME;26,903091
CRES;3,031199
EDN;3,551246
GGAL;10,294297
IRSA;2,573290
LOMA;2,408670
PAMP;8,752882
SUPV;2,642102
TECO2;2,067779
TGNO4;0,757965
TGSU2;2,997957
TRAN;1,816055
TXAR;14,582021
YPFD;1,548683
