"contrato";"cantidad"
"ALUA";65,681487
"BBAR";16,709448
"BMA";26,658744
"BYMA";6,147176
"CEPU";122,731027
"COME";120,801876
"CRES";23,493654
"CVH";3,196725
"EDN";33,498749
"GGAL";93,40714
"LOMA";9,026342
"PAMP";112,443545
"SUPV";24,047781
"TECO2";7,650061
"TGNO4";7,165277
"TGSU2";21,459968
"TRAN";17,167724
"TXAR";143,859201
"VALO";68,692897
"YPFD";9,556108
