"contrato";"cantidad"
"ALUA";42,082412
"APBR";17,828828
"BMA";16,232692
"BYMA";3,94181
"CEPU";78,634299
"COME";77,398284
"CRES";15,383574
"EDN";21,378523
"FRAN";10,705816
"GGAL";59,846358
"PAMP";75,56787
"SUPV";15,407517
"TECO2";5,872462
"TGNO4";9,992472
"TGSU2";18,596865
"TRAN";10,999435
"TS";5,463658
"TXAR";92,171212
"VALO";44,124602
"YPFD";7,129343
