"contrato";"cantidad"
"ALUA";35,131737
"APBR";24,673655
"BMA";18,222185
"BYMA";3,325474
"CEPU";65,646415
"COME";64,614535
"CRES";13,025654
"CVH";3,623743
"EDN";18,001222
"FRAN";8,937556
"GGAL";49,961644
"PAMP";65,559565
"SUPV";12,776866
"TGNO4";8,342033
"TGSU2";16,330648
"TRAN";9,182678
"TS";5,378552
"TXAR";76,947459
"VALO";37,104545
"YPFD";7,684794
