"contrato";"cantidad"
"ALUA";61,205386
"BBAR";15,570723
"BMA";22,99412
"BYMA";5,722708
"CEPU";114,367081
"COME";112,569398
"CRES";22,78919
"CVH";3,04194
"EDN";30,790149
"GGAL";86,107746
"LOMA";9,446816
"PAMP";107,914623
"SUPV";22,408959
"TECO2";7,883882
"TGNO4";6,676974
"TGSU2";21,4271
"TRAN";15,997768
"TXAR";134,055399
"VALO";64,103013
"YPFD";8,986722
