contrato;cantidad
GGAL; 89,691351
YPFD; 15,014925
BMA; 30,916083
PAMP; 90,501957
BBAR; 16,048686
SUPV; 23,199039
VALO; 65,655722
ALUA; 63,068640
BYMA;  5,937152
LOMA; 22,846185
CEPU; 75,871897
TXAR; 69,665754
TECO2;  9,799318
TGNO4;  6,880236
CRES; 25,231875
COME;197,193654
MIRG;  1,918921
TGSU2; 11,806731
MORI;  2,805908
EDN; 29,225586
