"contrato";"cantidad"
"ALUA";36,039554
"APBR";22,205895
"BMA";18,787191
"BYMA";3,411496
"CEPU";67,738784
"CRES";13,919887
"CVH";4,032635
"EDN";19,78491
"FRAN";9,168506
"GGAL";51,252672
"PAMP";69,330636
"SUPV";13,107025
"TECO2";7,235172
"TGNO4";3,931599
"TGSU2";16,754003
"TRAN";9,419962
"TS";3,576373
"TXAR";78,935811
"VALO";38,282474
"YPFD";7,763847
