contrato;cantidad
ALUA;8,324176
BBAR;2,221875
BMA;2,969730
BYMA;57,159355
CEPU;8,616692
COME;75,896925
CRES;3,237222
EDN;1,830135
GGAL;10,031121
LOMA;3,027739
METR;1,851358
PAMP;11,287369
SUPV;2,991198
TECO2;1,793806
TGNO4;0,952775
TGSU2;2,258470
TRAN;2,282812
TXAR;18,329846
VALO;10,809754
YPFD;1,507297
