contrato;cantidad
ALUA;63,250601
BBAR;16,094989
BMA;32,734126
BYMA;5,052627
CEPU;71,849167
COME;244,910569
CRES;24,914704
EDN;29,309905
GGAL;89,950122
LOMA;22,763629
MIRG;1,460316
PAMP;61,330201
SUPV;23,265971
TECO2;19,461974
TGNO4;6,900086
TGSU2;15,133253
TRAN;16,532343
TXAR;86,793963
VALO;65,851125
YPFD;15,071014
