contrato;cantidad
ALUA;62,092096
BBAR;15,800191
BMA;31,304448
BYMA;5,877625
CEPU;85,734744
COME;240,424758
CRES;28,783761
CVH;2,730829
GGAL;91,997009
LOMA;22,055263
MIRG;0,699727
PAMP;65,862683
SUPV;22,839829
TECO2;25,435589
TGNO4;6,773703
TGSU2;13,886562
TRAN;16,229535
TXAR;91,790287
VALO;64,644987
YPFD;14,794972
