date,compra,venta
2025-08-14,1270.0,1310.0
2025-08-18,1275.0,1315.0
2025-08-19,1270.0,1310.0
2025-08-20,1275.0,1315.0
2025-08-21,1285.0,1325.0
2025-08-22,1295.0,1335.0
2025-08-25,1330.0,1370.0
2025-08-26,1330.0,1370.0
2025-08-27,1320.0,1360.0
2025-08-28,1305.0,1345.0
2025-08-29,1320.0,1360.0
2025-09-01,1345.0,1385.0
2025-09-02,1335.0,1375.0
2025-09-03,1335.0,1375.0
2025-09-04,1335.0,1375.0
2025-09-05,1340.0,1380.0
2025-09-08,1365.0,1425.0
2025-09-09,1375.0,1425.0
2025-09-10,1385.0,1435.0
2025-09-11,1395.0,1445.0
2025-09-12,1415.0,1465.0
2025-09-15,1425.0,1475.0
2025-09-16,1430.0,1480.0
2025-09-17,1435.0,1485.0
2025-09-18,1445.0,1495.0
2025-09-19,1465.0,1515.0
2025-09-22,1380.0,1430.0
2025-09-23,1335.0,1385.0
2025-09-24,1310.0,1360.0
2025-09-25,1305.0,1355.0
2025-09-26,1300.0,1350.0
2025-09-29,1330.0,1380.0
2025-09-30,1350.0,1400.0
2025-10-01,1400.0,1450.0
2025-10-02,1400.0,1450.0
2025-10-03,1400.0,1450.0
2025-10-06,1405.0,1455.0
2025-10-07,1405.0,1455.0
2025-10-08,1405.0,1455.0
2025-10-09,1400.0,1450.0
2025-10-13,1325.0,1375.0
2025-10-14,1335.0,1385.0
2025-10-15,1355.0,1405.0
2025-10-16,1380.0,1430.0
2025-10-17,1425.0,1475.0
2025-10-20,1445.0,1495.0
2025-10-21,1465.0,1515.0
2025-10-22,1465.0,1515.0
2025-10-23,1455.0,1505.0
2025-10-24,1465.0,1515.0
2025-10-27,1410.0,1460.0
2025-10-28,1445.0,1495.0
2025-10-29,1410.0,1460.0
2025-10-30,1415.0,1465.0
2025-10-31,1425.0,1475.0
2025-11-03,1450.0,1500.0
2025-11-04,1435.0,1485.0
2025-11-05,1425.0,1475.0
2025-11-07,1395.0,1445.0
2025-11-10,1395.0,1445.0
2025-11-11,1390.0,1440.0
2025-11-12,1385.0,1435.0
2025-11-13,1380.0,1430.0
2025-11-14,1375.0,1425.0
2025-11-17,1365.0,1415.0
2025-11-18,1375.0,1425.0
2025-11-19,1380.0,1430.0
2025-11-20,1400.0,1450.0
2025-11-25,1420.0,1470.0
2025-11-26,1425.0,1475.0
2025-11-27,1425.0,1475.0
2025-11-28,1425.0,1475.0
2025-12-01,1425.0,1475.0
2025-12-02,1430.0,1480.0
2025-12-03,1430.0,1480.0
2025-12-04,1420.0,1470.0
2025-12-05,1410.0,1460.0
2025-12-09,1415.0,1465.0
2025-12-10,1410.0,1460.0
2025-12-11,1410.0,1460.0
2025-12-12,1415.0,1465.0
2025-12-15,1415.0,1465.0
2025-12-16,1430.0,1480.0
2025-12-17,1425.0,1475.0
2025-12-18,1425.0,1475.0
2025-12-19,1425.0,1475.0
2025-12-22,1425.0,1475.0
2025-12-23,1425.0,1475.0
2025-12-26,1425.0,1475.0
2025-12-29,1425.0,1475.0
2025-12-30,1430.0,1480.0
2026-01-02,1445.0,1495.0
2026-01-05,1445.0,1495.0
2026-01-06,1440.0,1490.0
2026-01-07,1435.0,1485.0
2026-01-08,1435.0,1485.0
2026-01-09,1440.0,1490.0
2026-01-12,1440.0,1490.0
2026-01-13,1435.0,1485.0
2026-01-14,1430.0,1480.0
2026-01-15,1420.0,1470.0
2026-01-16,1405.0,1455.0
2026-01-19,1410.0,1460.0
2026-01-20,1410.0,1460.0
2026-01-21,1405.0,1455.0
2026-01-22,1400.0,1450.0
2026-01-23,1405.0,1455.0
2026-01-26,1410.0,1460.0
2026-01-27,1415.0,1465.0
2026-01-28,1415.0,1465.0
2026-01-29,1415.0,1465.0
2026-01-30,1415.0,1465.0
2026-02-02,1420.0,1470.0
2026-02-03,1415.0,1465.0
2026-02-04,1415.0,1465.0
2026-02-05,1410.0,1460.0
2026-02-06,1400.0,1450.0
2026-02-09,1390.0,1440.0
2026-02-10,1375.0,1425.0
2026-02-11,1370.0,1420.0
2026-02-12,1365.0,1415.0
2026-02-13,1370.0,1420.0
2026-02-18,1370.0,1420.0
2026-02-19,1360.0,1410.0
2026-02-20,1345.0,1395.0
2026-02-23,1340.0,1390.0
2026-02-24,1350.0,1400.0
2026-02-25,1365.0,1415.0
2026-02-26,1375.0,1425.0
2026-02-27,1370.0,1420.0
2026-03-02,1365.0,1415.0
2026-03-03,1385.0,1435.0
2026-03-04,1370.0,1420.0
2026-03-05,1375.0,1425.0
2026-03-06,1385.0,1435.0
2026-03-09,1385.0,1435.0
2026-03-10,1370.0,1420.0
2026-03-11,1365.0,1415.0
2026-03-12,1365.0,1415.0
2026-03-13,1370.0,1420.0
2026-03-16,1365.0,1415.0
2026-03-17,1365.0,1415.0
2026-03-18,1365.0,1415.0
2026-03-19,1365.0,1415.0
2026-03-20,1360.0,1410.0
2026-03-25,1350.0,1400.0
2026-03-26,1340.0,1390.0
2026-03-27,1355.0,1405.0
2026-03-30,1370.0,1420.0
2026-03-31,1355.0,1405.0
2026-04-01,1365.0,1415.0
2026-04-06,1365.0,1415.0
2026-04-07,1365.0,1415.0
2026-04-08,1360.0,1410.0
2026-04-09,1355.0,1405.0
2026-04-10,1345.0,1395.0
2026-04-13,1335.0,1385.0
2026-04-14,1335.0,1385.0
2026-04-15,1335.0,1385.0
2026-04-16,1330.0,1380.0
2026-04-17,1340.0,1390.0
2026-04-20,1350.0,1400.0
2026-04-21,1350.0,1400.0
2026-04-22,1350.0,1400.0
2026-04-23,1365.0,1415.0
2026-04-24,1370.0,1420.0
2026-04-27,1390.0,1440.0
2026-04-28,1380.0,1430.0
2026-04-29,1365.0,1415.0
2026-04-30,1365.0,1415.0
2026-05-04,1375.0,1425.0
2026-05-05,1365.0,1415.0
2026-05-06,1360.0,1410.0
2026-05-07,1370.0,1420.0
2026-05-08,1370.0,1420.0
2026-05-11,1365.0,1415.0
2026-05-12,1355.0,1405.0
2026-05-13,1365.0,1415.0
2026-05-14,1365.0,1415.0
2026-05-15,1370.0,1420.0
2026-05-18,1370.0,1420.0
2026-05-19,1370.0,1420.0
2026-05-20,1370.0,1420.0
2026-05-21,1360.0,1410.0
2026-05-22,1375.0,1425.0
2026-05-26,1380.0,1430.0
2026-05-27,1380.0,1430.0
2026-05-28,1380.0,1430.0
2026-05-29,1380.0,1430.0
2026-06-01,1395.0,1445.0
2026-06-02,1400.0,1450.0
2026-06-03,1410.0,1460.0
2026-06-04,1405.0,1455.0
2026-06-05,1410.0,1460.0
2026-06-08,1415.0,1465.0
2026-06-09,1410.0,1460.0
2026-06-10,1405.0,1455.0
2026-06-11,1400.0,1450.0
2026-06-12,1400.0,1450.0
2026-06-16,1400.0,1450.0
2026-06-17,1410.0,1460.0
2026-06-18,1420.0,1470.0
2026-06-19,1430.0,1480.0
2026-06-22,1430.0,1480.0
2026-06-23,1440.0,1490.0
2026-06-24,1445.0,1495.0
2026-06-25,1445.0,1495.0
2026-06-26,1445.0,1495.0
2026-06-29,1445.0,1495.0
2026-06-30,1450.0,1500.0
2026-07-01,1460.0,1510.0
