date,compra,venta
2025-04-14,1253.4,1253.4
2025-04-15,1237.9,1237.9
2025-04-16,1165.93,1165.93
2025-04-21,1122.08,1122.08
2025-04-22,1140.38,1140.38
2025-04-23,1168.0,1168.0
2025-04-24,1186.53,1186.53
2025-04-25,1184.24,1184.24
2025-04-28,1176.55,1176.55
2025-04-29,1173.15,1173.15
2025-04-30,1183.37,1183.37
2025-05-05,1202.92,1202.92
2025-05-06,1199.61,1199.61
2025-05-07,1156.07,1156.07
2025-05-08,1143.32,1143.32
2025-05-09,1144.11,1144.11
2025-05-12,1141.2,1141.2
2025-05-13,1140.92,1140.92
2025-05-14,1140.92,1140.92
2025-05-15,1140.92,1140.92
2025-05-16,1155.12,1155.12
2025-05-19,1148.77,1148.77
2025-05-20,1153.33,1153.33
2025-05-21,1148.8,1148.8
2025-05-22,1143.49,1143.49
2025-05-23,1143.32,1143.32
2025-05-26,1145.42,1145.42
2025-05-27,1161.3,1161.3
2025-05-28,1164.8,1164.8
2025-05-29,1181.9,1181.9
2025-05-30,1191.72,1191.72
2025-06-02,1183.78,1183.78
2025-06-03,1189.67,1189.67
2025-06-04,1193.22,1193.22
2025-06-05,1192.38,1192.38
2025-06-06,1192.4,1192.4
2025-06-09,1192.16,1192.16
2025-06-10,1189.44,1189.44
2025-06-11,1186.93,1186.93
2025-06-12,1186.51,1186.51
2025-06-13,1191.74,1191.74
2025-06-17,1190.22,1190.22
2025-06-18,1167.07,1167.07
2025-06-19,1174.03,1174.03
2025-06-23,1185.15,1185.15
2025-06-24,1184.49,1184.49
2025-06-25,1196.43,1196.43
2025-06-26,1199.28,1199.28
2025-06-27,1197.54,1197.54
2025-06-30,1211.1,1211.1
2025-07-01,1232.83,1232.83
2025-07-02,1238.6,1238.6
2025-07-03,1238.37,1238.37
2025-07-04,1246.92,1246.92
2025-07-07,1276.44,1276.44
2025-07-08,1259.09,1259.09
2025-07-10,1267.87,1267.87
2025-07-11,1269.1,1269.1
2025-07-14,1295.84,1295.84
2025-07-15,1276.07,1276.07
2025-07-16,1269.99,1269.99
2025-07-17,1280.96,1280.96
2025-07-18,1292.87,1292.87
2025-07-21,1281.33,1281.33
2025-07-22,1260.71,1260.71
2025-07-23,1264.65,1264.65
2025-07-24,1272.91,1272.91
2025-07-25,1285.98,1285.98
2025-07-28,1296.25,1296.25
2025-07-29,1294.45,1294.45
2025-07-30,1322.36,1322.36
2025-07-31,1359.76,1359.76
2025-08-01,1357.56,1357.56
2025-08-04,1356.15,1356.15
2025-08-05,1344.27,1344.27
2025-08-06,1334.88,1334.88
2025-08-07,1327.8,1327.8
2025-08-08,1332.23,1332.23
2025-08-11,1324.65,1324.65
2025-08-12,1323.46,1323.46
2025-08-13,1318.72,1318.72
2025-08-14,1308.13,1308.13
2025-08-18,1301.06,1301.06
2025-08-19,1297.02,1297.02
2025-08-20,1309.6,1309.6
2025-08-21,1321.87,1321.87
2025-08-22,1329.08,1329.08
2025-08-25,1362.22,1362.22
2025-08-26,1352.46,1352.46
2025-08-27,1358.27,1358.27
2025-08-28,1344.05,1344.05
2025-08-29,1357.34,1357.34
2025-09-01,1376.49,1376.49
2025-09-02,1365.62,1365.62
2025-09-03,1370.14,1370.14
2025-09-04,1378.31,1378.31
2025-09-05,1383.33,1383.33
2025-09-08,1434.92,1434.92
2025-09-09,1430.74,1430.74
2025-09-10,1428.49,1428.49
2025-09-11,1451.12,1451.12
2025-09-12,1468.46,1468.46
2025-09-15,1488.06,1488.06
2025-09-16,1469.91,1469.91
2025-09-17,1486.47,1486.47
2025-09-18,1535.4,1535.4
2025-09-19,1551.03,1551.03
2025-09-22,1427.51,1427.51
2025-09-23,1405.02,1405.02
2025-09-24,1369.47,1369.47
2025-09-25,1369.47,1369.47
2025-09-26,1431.44,1431.44
2025-09-29,1454.91,1454.91
2025-09-30,1494.02,1494.02
2025-10-01,1523.0,1523.0
2025-10-02,1500.0,1500.0
2025-10-03,1498.81,1498.81
2025-10-06,1498.81,1498.81
2025-10-07,1533.95,1533.95
2025-10-08,1527.95,1527.95
2025-10-09,1440.81,1440.81
2025-10-13,1409.92,1409.92
2025-10-14,1454.99,1454.99
2025-10-15,1441.77,1441.77
2025-10-16,1473.52,1473.52
2025-10-17,1541.49,1541.49
2025-10-20,1552.82,1552.82
2025-10-21,1591.57,1591.57
2025-10-22,1592.99,1592.99
2025-10-23,1533.7,1533.7
2025-10-24,1549.44,1549.44
2025-10-27,1440.79,1440.79
2025-10-28,1477.87,1477.87
2025-10-29,1475.21,1475.21
2025-10-30,1470.6,1470.6
2025-10-31,1477.46,1477.46
2025-11-03,1500.47,1500.47
2025-11-04,1495.58,1495.58
2025-11-05,1478.74,1478.74
2025-11-07,1454.69,1454.69
2025-11-10,1458.18,1458.18
2025-11-11,1455.43,1455.43
2025-11-12,1451.89,1451.89
2025-11-13,1462.04,1462.04
2025-11-14,1451.17,1451.17
2025-11-17,1448.93,1448.93
2025-11-18,1440.51,1440.51
2025-11-19,1441.13,1441.13
2025-11-20,1452.76,1452.76
2025-11-25,1480.68,1480.68
2025-11-26,1487.55,1487.55
2025-11-27,1481.82,1481.82
2025-11-28,1476.42,1476.42
2025-12-01,1475.23,1475.23
2025-12-02,1477.35,1477.35
2025-12-03,1470.3,1470.3
2025-12-04,1470.0,1470.0
2025-12-05,1474.54,1474.54
2025-12-09,1468.72,1468.72
2025-12-10,1471.35,1471.35
2025-12-11,1476.11,1476.11
2025-12-12,1478.73,1478.73
2025-12-15,1492.01,1492.01
2025-12-16,1504.3,1504.3
2025-12-17,1514.14,1514.14
2025-12-18,1498.58,1498.58
2025-12-19,1494.62,1494.62
2025-12-22,1493.06,1493.06
2025-12-23,1479.44,1479.44
2025-12-26,1486.11,1486.11
2025-12-29,1484.35,1484.35
2025-12-30,1480.74,1480.74
2026-01-02,1506.21,1506.21
2026-01-05,1501.49,1501.49
2026-01-06,1498.06,1498.06
2026-01-07,1494.56,1494.56
2026-01-08,1494.11,1494.11
2026-01-09,1489.42,1489.42
2026-01-12,1487.89,1487.89
2026-01-13,1487.11,1487.11
2026-01-14,1481.74,1481.74
2026-01-15,1473.83,1473.83
2026-01-16,1472.15,1472.15
2026-01-19,1466.7,1466.7
2026-01-20,1471.72,1471.72
2026-01-21,1463.7,1463.7
2026-01-22,1458.81,1458.81
2026-01-23,1469.38,1469.38
2026-01-26,1468.93,1468.93
2026-01-27,1464.66,1464.66
2026-01-28,1462.35,1462.35
2026-01-29,1458.88,1458.88
2026-01-30,1460.32,1460.32
2026-02-02,1450.23,1450.23
2026-02-03,1460.38,1460.38
2026-02-04,1457.29,1457.29
2026-02-05,1460.8,1460.8
2026-02-06,1447.99,1447.99
2026-02-09,1438.54,1438.54
2026-02-10,1432.85,1432.85
2026-02-11,1431.68,1431.68
2026-02-12,1417.81,1417.81
2026-02-13,1423.6,1423.6
2026-02-18,1415.69,1415.69
2026-02-19,1415.69,1415.69
2026-02-20,1402.08,1402.08
2026-02-23,1394.84,1394.84
2026-02-24,1405.08,1405.08
2026-02-25,1425.86,1425.86
2026-02-26,1437.58,1437.58
2026-02-27,1419.54,1419.54
2026-03-02,1413.54,1413.54
2026-03-03,1434.11,1434.11
2026-03-04,1427.7,1427.7
2026-03-05,1433.21,1433.21
2026-03-06,1437.53,1437.53
2026-03-09,1430.17,1430.17
2026-03-10,1422.12,1422.12
2026-03-11,1413.8,1413.8
2026-03-12,1415.52,1415.52
2026-03-13,1424.34,1424.34
2026-03-16,1424.92,1424.92
2026-03-17,1417.3,1417.3
2026-03-18,1420.38,1420.38
2026-03-19,1421.08,1421.08
2026-03-20,1422.13,1422.13
2026-03-25,1404.55,1404.55
2026-03-26,1401.28,1401.28
2026-03-27,1429.73,1429.73
2026-03-30,1432.51,1432.51
2026-03-31,1422.84,1422.84
2026-04-01,1434.04,1434.04
2026-04-06,1429.57,1429.57
2026-04-07,1430.16,1430.16
2026-04-08,1424.45,1424.45
2026-04-09,1420.86,1420.86
2026-04-10,1412.5,1412.5
2026-04-13,1404.47,1404.47
2026-04-14,1412.09,1412.09
2026-04-15,1398.53,1398.53
2026-04-16,1406.23,1406.23
2026-04-17,1412.53,1412.53
2026-04-20,1414.73,1414.73
2026-04-21,1414.42,1414.42
2026-04-22,1419.84,1419.84
2026-04-23,1424.4,1424.4
2026-04-24,1438.34,1438.34
2026-04-27,1461.73,1461.73
2026-04-28,1447.18,1447.18
2026-04-29,1435.6,1435.6
2026-04-30,1442.43,1442.43
2026-05-04,1440.54,1440.54
2026-05-05,1429.65,1429.65
2026-05-06,1427.88,1427.88
2026-05-07,1427.48,1427.48
2026-05-08,1427.13,1427.13
2026-05-11,1425.02,1425.02
2026-05-12,1418.91,1418.91
2026-05-13,1425.77,1425.77
2026-05-14,1418.81,1418.81
2026-05-15,1426.5,1426.5
2026-05-18,1428.41,1428.41
2026-05-19,1433.99,1433.99
2026-05-20,1431.71,1431.71
2026-05-21,1426.11,1426.11
2026-05-22,1431.92,1431.92
2026-05-26,1432.61,1432.61
2026-05-27,1429.73,1429.73
2026-05-28,1432.63,1432.63
2026-05-29,1434.42,1434.42
2026-06-01,1438.6,1438.6
2026-06-02,1451.54,1451.54
2026-06-03,1461.18,1461.18
2026-06-04,1456.92,1456.92
2026-06-05,1458.79,1458.79
2026-06-08,1467.09,1467.09
2026-06-09,1457.96,1457.96
2026-06-10,1452.3,1452.3
2026-06-11,1449.23,1449.23
2026-06-12,1450.36,1450.36
2026-06-16,1453.73,1453.73
2026-06-17,1461.63,1461.63
2026-06-18,1468.31,1468.31
2026-06-19,1477.03,1477.03
2026-06-22,1484.64,1484.64
2026-06-23,1506.68,1506.68
2026-06-24,1505.75,1505.75
2026-06-25,1499.38,1499.38
2026-06-26,1499.3,1499.3
2026-06-29,1509.87,1509.87
2026-06-30,1521.37,1521.37
2026-07-01,1521.03,1521.03
