date,compra,venta
2024-12-10,1076.4,1076.4
2024-12-11,1071.43,1071.43
2024-12-12,1066.95,1066.95
2024-12-13,1092.37,1092.37
2024-12-16,1122.06,1122.06
2024-12-17,1150.78,1150.78
2024-12-18,1161.64,1161.64
2024-12-19,1157.59,1157.59
2024-12-20,1164.65,1164.65
2024-12-23,1166.99,1166.99
2024-12-26,1187.62,1187.62
2024-12-27,1180.3,1180.3
2024-12-30,1184.16,1184.16
2025-01-02,1174.59,1174.59
2025-01-03,1186.04,1186.04
2025-01-06,1187.05,1187.05
2025-01-07,1186.07,1186.07
2025-01-08,1184.88,1184.88
2025-01-09,1184.98,1184.98
2025-01-10,1188.33,1188.33
2025-01-13,1196.75,1196.75
2025-01-14,1191.05,1191.05
2025-01-15,1194.14,1194.14
2025-01-16,1180.53,1180.53
2025-01-17,1187.63,1187.63
2025-01-20,1195.98,1195.98
2025-01-21,1189.33,1189.33
2025-01-22,1187.49,1187.49
2025-01-23,1187.0,1187.0
2025-01-24,1164.77,1164.77
2025-01-27,1176.15,1176.15
2025-01-28,1175.5,1175.5
2025-01-29,1181.87,1181.87
2025-01-30,1180.7,1180.7
2025-01-31,1185.97,1185.97
2025-02-03,1195.55,1195.55
2025-02-04,1199.7,1199.7
2025-02-05,1200.48,1200.48
2025-02-06,1201.96,1201.96
2025-02-07,1203.17,1203.17
2025-02-10,1190.38,1190.38
2025-02-11,1189.68,1189.68
2025-02-12,1185.19,1185.19
2025-02-13,1191.08,1191.08
2025-02-14,1197.21,1197.21
2025-02-17,1210.61,1210.61
2025-02-18,1215.71,1215.71
2025-02-19,1207.55,1207.55
2025-02-20,1214.76,1214.76
2025-02-21,1218.15,1218.15
2025-02-24,1213.16,1213.16
2025-02-25,1208.21,1208.21
2025-02-26,1219.99,1219.99
2025-02-27,1224.07,1224.07
2025-02-28,1219.98,1219.98
2025-03-05,1241.44,1241.44
2025-03-06,1227.65,1227.65
2025-03-07,1219.73,1219.73
2025-03-10,1231.63,1231.63
2025-03-11,1226.42,1226.42
2025-03-12,1229.63,1229.63
2025-03-13,1233.48,1233.48
2025-03-14,1239.88,1239.88
2025-03-17,1254.99,1254.99
2025-03-18,1299.01,1299.01
2025-03-19,1291.86,1291.86
2025-03-20,1283.89,1283.89
2025-03-21,1286.95,1286.95
2025-03-25,1297.05,1297.05
2025-03-26,1299.63,1299.63
2025-03-27,1298.77,1298.77
2025-03-28,1309.15,1309.15
2025-03-31,1319.46,1319.46
2025-04-01,1307.92,1307.92
2025-04-03,1320.37,1320.37
2025-04-04,1337.05,1337.05
2025-04-07,1360.25,1360.25
2025-04-08,1368.39,1368.39
2025-04-09,1342.03,1342.03
2025-04-10,1367.3,1367.3
2025-04-11,1340.47,1340.47
2025-04-14,1256.04,1256.04
2025-04-15,1242.0,1242.0
2025-04-16,1177.11,1177.11
2025-04-21,1132.46,1132.46
2025-04-22,1153.59,1153.59
2025-04-23,1181.79,1181.79
2025-04-24,1199.67,1199.67
2025-04-25,1201.15,1201.15
2025-04-28,1190.97,1190.97
2025-04-29,1188.67,1188.67
2025-04-30,1195.73,1195.73
2025-05-05,1211.65,1211.65
2025-05-06,1211.31,1211.31
2025-05-07,1165.4,1165.4
2025-05-08,1157.44,1157.44
2025-05-09,1159.25,1159.25
2025-05-12,1155.98,1155.98
2025-05-13,1158.28,1158.28
2025-05-14,1158.28,1158.28
2025-05-15,1166.04,1166.04
2025-05-16,1178.82,1178.82
2025-05-19,1162.59,1162.59
2025-05-20,1171.71,1171.71
2025-05-21,1162.14,1162.14
2025-05-22,1163.2,1163.2
2025-05-23,1165.18,1165.18
2025-05-26,1151.25,1151.25
2025-05-27,1171.98,1171.98
2025-05-28,1175.33,1175.33
2025-05-29,1194.22,1194.22
2025-05-30,1204.92,1204.92
2025-06-02,1196.18,1196.18
2025-06-03,1199.76,1199.76
2025-06-04,1201.49,1201.49
2025-06-05,1193.41,1193.41
2025-06-06,1194.81,1194.81
2025-06-09,1198.27,1198.27
2025-06-10,1193.85,1193.85
2025-06-11,1193.28,1193.28
2025-06-12,1187.02,1187.02
2025-06-13,1200.37,1200.37
2025-06-17,1204.75,1204.75
2025-06-18,1172.16,1172.16
2025-06-19,1157.71,1157.71
2025-06-23,1182.97,1182.97
2025-06-24,1183.95,1183.95
2025-06-25,1199.2,1199.2
2025-06-26,1200.16,1200.16
2025-06-27,1203.26,1203.26
2025-06-30,1210.25,1210.25
2025-07-01,1233.08,1233.08
2025-07-02,1235.72,1235.72
2025-07-03,1242.12,1242.12
2025-07-04,1249.12,1249.12
2025-07-07,1279.75,1279.75
2025-07-08,1261.75,1261.75
2025-07-10,1273.83,1273.83
2025-07-11,1275.58,1275.58
2025-07-14,1295.52,1295.52
2025-07-15,1279.56,1279.56
2025-07-16,1274.0,1274.0
2025-07-17,1285.59,1285.59
2025-07-18,1301.0,1301.0
2025-07-21,1289.78,1289.78
2025-07-22,1257.9,1257.9
2025-07-23,1266.99,1266.99
2025-07-24,1277.13,1277.13
2025-07-25,1293.91,1293.91
2025-07-28,1299.75,1299.75
2025-07-29,1290.0,1290.0
2025-07-30,1320.0,1320.0
2025-07-31,1358.82,1358.82
2025-08-01,1366.9,1366.9
2025-08-04,1361.3,1361.3
2025-08-05,1348.66,1348.66
2025-08-06,1337.94,1337.94
2025-08-07,1334.66,1334.66
2025-08-08,1336.37,1336.37
2025-08-11,1328.62,1328.62
2025-08-12,1324.07,1324.07
2025-08-13,1319.71,1319.71
2025-08-14,1310.48,1310.48
2025-08-18,1304.0,1304.0
2025-08-19,1305.65,1305.65
2025-08-20,1311.61,1311.61
2025-08-21,1324.36,1324.36
2025-08-22,1333.81,1333.81
2025-08-25,1361.89,1361.89
2025-08-26,1354.94,1354.94
2025-08-27,1354.79,1354.79
2025-08-28,1347.64,1347.64
2025-08-29,1355.27,1355.27
2025-09-01,1391.51,1391.51
2025-09-02,1372.0,1372.0
2025-09-03,1371.58,1371.58
2025-09-04,1380.95,1380.95
2025-09-05,1390.52,1390.52
2025-09-08,1439.27,1439.27
2025-09-09,1439.73,1439.73
2025-09-10,1436.89,1436.89
2025-09-11,1446.32,1446.32
2025-09-12,1481.12,1481.12
2025-09-15,1500.53,1500.53
2025-09-16,1482.49,1482.49
2025-09-17,1499.85,1499.85
2025-09-18,1564.1,1564.1
2025-09-19,1567.06,1567.06
2025-09-22,1440.87,1440.87
2025-09-23,1415.08,1415.08
2025-09-24,1391.27,1391.27
2025-09-25,1391.27,1391.27
2025-09-26,1470.23,1470.23
2025-09-29,1496.06,1496.06
2025-09-30,1541.77,1541.77
2025-10-01,1573.08,1573.08
2025-10-02,1548.41,1548.41
2025-10-03,1525.88,1525.88
2025-10-06,1525.88,1525.88
2025-10-07,1560.11,1560.11
2025-10-08,1543.41,1543.41
2025-10-09,1453.22,1453.22
2025-10-13,1440.12,1440.12
2025-10-14,1475.34,1475.34
2025-10-15,1461.69,1461.69
2025-10-16,1491.34,1491.34
2025-10-17,1543.69,1543.69
2025-10-20,1569.99,1569.99
2025-10-21,1607.69,1607.69
2025-10-22,1612.06,1612.06
2025-10-23,1612.06,1612.06
2025-10-24,1567.21,1567.21
2025-10-27,1459.46,1459.46
2025-10-28,1485.89,1485.89
2025-10-29,1487.2,1487.2
2025-10-30,1491.01,1491.01
2025-10-31,1506.53,1506.53
2025-11-03,1521.99,1521.99
2025-11-04,1513.25,1513.25
2025-11-05,1495.4,1495.4
2025-11-07,1471.3,1471.3
2025-11-10,1476.89,1476.89
2025-11-11,1476.05,1476.05
2025-11-12,1477.42,1477.42
2025-11-13,1486.56,1486.56
2025-11-14,1483.98,1483.98
2025-11-17,1494.06,1494.06
2025-11-18,1471.5,1471.5
2025-11-19,1472.37,1472.37
2025-11-20,1492.07,1492.07
2025-11-25,1521.83,1521.83
2025-11-26,1532.66,1532.66
2025-11-27,1523.74,1523.74
2025-11-28,1518.74,1518.74
2025-12-01,1496.85,1496.85
2025-12-02,1519.74,1519.74
2025-12-03,1508.97,1508.97
2025-12-04,1511.0,1511.0
2025-12-05,1512.86,1512.86
2025-12-09,1508.06,1508.06
2025-12-10,1496.94,1496.94
2025-12-11,1508.46,1508.46
2025-12-12,1508.79,1508.79
2025-12-15,1528.81,1528.81
2025-12-16,1544.69,1544.69
2025-12-17,1556.53,1556.53
2025-12-18,1552.02,1552.02
2025-12-19,1555.81,1555.81
2025-12-22,1542.52,1542.52
2025-12-23,1530.7,1530.7
2025-12-26,1530.7,1530.7
2025-12-29,1527.22,1527.22
2025-12-30,1521.34,1521.34
2026-01-02,1545.86,1545.86
2026-01-05,1544.75,1544.75
2026-01-06,1539.65,1539.65
2026-01-07,1533.17,1533.17
2026-01-08,1530.92,1530.92
2026-01-09,1528.86,1528.86
2026-01-12,1528.37,1528.37
2026-01-13,1522.32,1522.32
2026-01-14,1527.86,1527.86
2026-01-15,1515.32,1515.32
2026-01-16,1519.73,1519.73
2026-01-19,1512.63,1512.63
2026-01-20,1515.0,1515.0
2026-01-21,1506.32,1506.32
2026-01-22,1504.11,1504.11
2026-01-23,1505.91,1505.91
2026-01-26,1516.38,1516.38
2026-01-27,1503.74,1503.74
2026-01-28,1497.4,1497.4
2026-01-29,1515.25,1515.25
2026-01-30,1493.78,1493.78
2026-02-02,1494.76,1494.76
2026-02-03,1493.04,1493.04
2026-02-04,1497.09,1497.09
2026-02-05,1506.81,1506.81
2026-02-06,1488.04,1488.04
2026-02-09,1480.06,1480.06
2026-02-10,1477.67,1477.67
2026-02-11,1475.83,1475.83
2026-02-12,1481.01,1481.01
2026-02-13,1473.06,1473.06
2026-02-18,1446.72,1446.72
2026-02-19,1446.72,1446.72
2026-02-20,1439.75,1439.75
2026-02-23,1441.16,1441.16
2026-02-24,1444.5,1444.5
2026-02-25,1465.76,1465.76
2026-02-26,1480.12,1480.12
2026-02-27,1460.27,1460.27
2026-03-02,1468.46,1468.46
2026-03-03,1483.49,1483.49
2026-03-04,1471.19,1471.19
2026-03-05,1466.96,1466.96
2026-03-06,1479.1,1479.1
2026-03-09,1473.65,1473.65
2026-03-10,1462.51,1462.51
2026-03-11,1456.26,1456.26
2026-03-12,1457.29,1457.29
2026-03-13,1469.49,1469.49
2026-03-16,1473.91,1473.91
2026-03-17,1470.1,1470.1
2026-03-18,1470.98,1470.98
2026-03-19,1469.23,1469.23
2026-03-20,1467.56,1467.56
2026-03-25,1453.16,1453.16
2026-03-26,1447.32,1447.32
2026-03-27,1474.05,1474.05
2026-03-30,1486.17,1486.17
2026-03-31,1475.35,1475.35
2026-04-01,1489.88,1489.88
2026-04-06,1480.83,1480.83
2026-04-07,1485.31,1485.31
2026-04-08,1478.85,1478.85
2026-04-09,1477.36,1477.36
2026-04-10,1473.47,1473.47
2026-04-13,1467.09,1467.09
2026-04-14,1472.99,1472.99
2026-04-15,1452.0,1452.0
2026-04-16,1453.18,1453.18
2026-04-17,1462.24,1462.24
2026-04-20,1457.34,1457.34
2026-04-21,1471.89,1471.89
2026-04-22,1473.27,1473.27
2026-04-23,1482.04,1482.04
2026-04-24,1498.11,1498.11
2026-04-27,1522.4,1522.4
2026-04-28,1499.68,1499.68
2026-04-29,1489.16,1489.16
2026-04-30,1500.76,1500.76
2026-05-04,1496.99,1496.99
2026-05-05,1480.45,1480.45
2026-05-06,1479.87,1479.87
2026-05-07,1484.76,1484.76
2026-05-08,1486.23,1486.23
2026-05-11,1479.79,1479.79
2026-05-12,1475.7,1475.7
2026-05-13,1483.3,1483.3
2026-05-14,1481.04,1481.04
2026-05-15,1487.87,1487.87
2026-05-18,1486.45,1486.45
2026-05-19,1490.48,1490.48
2026-05-20,1491.11,1491.11
2026-05-21,1478.99,1478.99
2026-05-22,1487.48,1487.48
2026-05-26,1488.94,1488.94
2026-05-27,1481.25,1481.25
2026-05-28,1485.51,1485.51
2026-05-29,1487.79,1487.79
2026-06-01,1490.97,1490.97
2026-06-02,1504.91,1504.91
2026-06-03,1514.73,1514.73
2026-06-04,1515.23,1515.23
2026-06-05,1511.96,1511.96
2026-06-08,1526.57,1526.57
2026-06-09,1517.24,1517.24
2026-06-10,1508.42,1508.42
2026-06-11,1493.64,1493.64
2026-06-12,1492.44,1492.44
2026-06-16,1496.4,1496.4
2026-06-17,1504.77,1504.77
2026-06-18,1508.28,1508.28
2026-06-19,1489.34,1489.34
2026-06-22,1529.85,1529.85
2026-06-23,1553.35,1553.35
2026-06-24,1580.44,1580.44
2026-06-25,1546.35,1546.35
2026-06-26,1541.96,1541.96
2026-06-29,1554.73,1554.73
2026-06-30,1557.72,1557.72
2026-07-01,1567.06,1567.06
