contrato;cantidad
ALUA;8,561262
BBAR;2,285157
BMA;3,135557
BYMA;58,787343
CEPU;8,469202
COME;78,058591
CRES;3,076739
EDN;1,882261
GGAL;11,149883
LOMA;3,113973
METR;1,904087
PAMP;11,058885
SUPV;3,076392
TECO2;1,725853
TGNO4;0,979911
TGSU2;2,059969
TRAN;2,347830
TXAR;18,851908
VALO;11,117634
YPFD;1,430856
