contrato;cantidad
ALUA;61,443637
BBAR;16,400429
BMA;28,021641
BYMA;57,564249
CEPU;99,369674
COME;249,619752
CRES;28,984268
EDN;32,921673
GGAL;95,515415
LOMA;22,364080
MIRG;0,705199
PAMP;82,425232
SUPV;24,514686
TECO2;27,937429
TGNO4;7,032762
TGSU2;27,816480
TRAN;16,850230
TXAR;131,973919
VALO;67,030189
YPFD;15,268652
