contrato;cantidad
ALUA;65,200543
BBAR;17,403216
BMA;35,291107
BYMA;33,350191
CEPU;72,031537
COME;264,882487
CRES;31,203528
GGAL;101,355605
IRSA;30,505707
LOMA;23,878157
MIRG;0,748318
PAMP;74,043249
SUPV;25,032730
TECO2;17,373283
TGNO4;7,462773
TGSU2;19,795540
TRAN;17,880520
TXAR;104,131418
VALO;70,999366
YPFD;16,345660
