contrato;cantidad
ALUA;9,546173
BBAR;2,548049
BMA;2,674034
BYMA;62,198545
CEPU;11,23022
COME;87,038657
CRES;4,13269
ECOG;2,455949
EDN;2,0988
GGAL;13,156425
LOMA;3,472214
METR;2,123139
PAMP;10,602005
SUPV;4,045702
TGNO4;1,092642
TGSU2;2,024081
TRAN;2,617931
TXAR;21,020682
VALO;14,295911
YPFD;1,250995
