"contrato";"cantidad"
"ALUA";38,920182
"APBR";21,330091
"BMA";19,99707
"BYMA";3,676919
"CEPU";72,725419
"COME";71,582283
"CRES";14,353724
"CVH";3,919328
"EDN";19,871363
"FRAN";9,901339
"GGAL";55,349277
"PAMP";72,773789
"SUPV";14,249739
"TGNO4";9,241601
"TGSU2";18,152814
"TRAN";10,172897
"TS";4,506077
"TXAR";85,245118
"VALO";41,04593
"YPFD";7,042121
