"contrato";"cantidad"
"ALUA";38,478467
"APBR";21,088012
"BMA";19,770119
"BYMA";3,635189
"CEPU";71,900042
"COME";70,76988
"CRES";14,19082
"CVH";3,874846
"EDN";19,645838
"FRAN";9,788967
"GGAL";54,721104
"PAMP";71,947863
"SUPV";14,088015
"TGNO4";9,136716
"TGSU2";17,946794
"TRAN";10,057442
"TS";4,454937
"TXAR";84,277651
"VALO";40,580091
"YPFD";6,962199
