"contrato";"cantidad"
"ALUA";38,734248
"APBR";21,228192
"BMA";19,901538
"BYMA";3,659353
"CEPU";72,377989
"COME";71,240314
"CRES";14,285152
"CVH";3,900604
"EDN";19,776431
"FRAN";9,854038
"GGAL";55,084856
"PAMP";72,426128
"SUPV";14,181663
"TGNO4";9,197451
"TGSU2";18,066093
"TRAN";10,124298
"TS";4,48455
"TXAR";84,837877
"VALO";40,849842
"YPFD";7,008479
