"contrato";"cantidad"
"ALUA";38,854186
"APBR";21,293923
"BMA";19,963161
"BYMA";3,670684
"CEPU";72,602102
"COME";71,460904
"CRES";14,329385
"CVH";3,912682
"EDN";19,837668
"FRAN";9,88455
"GGAL";55,255423
"PAMP";72,65039
"SUPV";14,225576
"TGNO4";9,22593
"TGSU2";18,122033
"TRAN";10,155647
"TS";4,498436
"TXAR";85,100571
"VALO";40,976331
"YPFD";7,03018
