contrato;cantidad
ALUA;8,870620
BBAR;2,088227
BMA;2,632136
BYMA;60,745664
CEPU;7,958596
COME;80,879212
CRES;2,965157
EDN;1,950275
GGAL;10,842126
IRSA;1,991873
LOMA;3,226500
METR;1,972891
PAMP;11,916466
SUPV;3,187556
TGNO4;1,015320
TGSU2;2,127929
TRAN;2,432668
TXAR;19,533116
VALO;11,519365
YPFD;1,628305
