contrato;cantidad
ALUA;6,605125
BBAR;1,763028
BMA;3,101392
BYMA;22,677595
CEPU;12,675445
COME;26,833849
CRES;3,110685
EDN;3,542107
GGAL;9,766225
IRSA;2,593998
LOMA;2,402470
METR;1,469028
PAMP;8,794972
SUPV;2,332690
TGNO4;0,756014
TGSU2;2,990241
TRAN;1,811381
TXAR;14,544490
VALO;7,205672
YPFD;1,613619
