"contrato";"cantidad"
"ALUA";61,16486
"BBAR";15,560413
"BMA";26,07927
"BYMA";5,694672
"CEPU";114,291356
"COME";191,241198
"CRES";23,089495
"CVH";2,741837
"EDN";30,653802
"GGAL";86,983942
"LOMA";8,77633
"PAMP";104,800984
"SUPV";22,394122
"TECO2";7,387542
"TGNO4";6,672549
"TGSU2";21,161859
"TRAN";15,987175
"TXAR";133,966638
"VALO";63,871619
"YPFD";11,276024
