"contrato";"cantidad"
"ALUA";41,931929
"APBR";19,461048
"BBAR";10,667533
"BMA";14,459069
"BYMA";3,920639
"CEPU";78,35311
"COME";77,121514
"CRES";15,612918
"EDN";21,09439
"GGAL";59,632352
"PAMP";75,319818
"SUPV";15,352421
"TECO2";6,503782
"TGNO4";4,574408
"TGSU2";19,203467
"TRAN";10,960102
"TS";6,020137
"TXAR";91,841615
"VALO";43,971426
"YPFD";7,204936
