contrato;cantidad
ALUA;6,234260
BBAR;1,664037
BMA;3,100274
BYMA;4,280859
CEPU;9,591599
COME;25,327186
CRES;2,860165
EDN;3,343224
GGAL;9,691288
IRSA;2,460561
LOMA;2,267577
PAMP;8,240163
SUPV;2,487336
TECO2;2,519698
TGNO4;0,713566
TGSU2;2,822345
TRAN;1,709676
TXAR;13,727848
VALO;6,801089
YPFD;1,549205
