"contrato";"cantidad"
"ALUA";38,91419
"APBR";22,861738
"BMA";20,554806
"BYMA";3,683609
"CEPU";73,141856
"COME";75,102076
"CVH";4,189421
"EDN";21,363021
"FRAN";8,67946
"GGAL";55,340757
"METR";8,248935
"PAMP";75,832166
"SUPV";14,152487
"TGNO4";4,245196
"TGSU2";15,02127
"TRAN";10,171331
"TS";2,986237
"TXAR";85,231996
"VALO";41,471547
"YPFD";7,246882
