"contrato";"cantidad"
"ALUA";61,077939
"BBAR";15,5383
"BMA";26,042209
"BYMA";5,686579
"CEPU";114,128937
"COME";190,969426
"CRES";23,056683
"CVH";2,737941
"EDN";30,61024
"GGAL";86,86033
"LOMA";8,763858
"PAMP";104,652052
"SUPV";22,362298
"TECO2";7,377044
"TGNO4";6,663067
"TGSU2";21,131786
"TRAN";15,964456
"TXAR";133,776259
"VALO";63,780851
"YPFD";11,26
