contrato;cantidad
ALUA;8,590072
BBAR;2,292846
BMA;3,146108
BYMA;58,985170
CEPU;8,497702
COME;78,321268
CRES;3,087093
EDN;1,888596
GGAL;11,187404
LOMA;3,124452
METR;1,910495
PAMP;11,096100
SUPV;3,086744
TECO2;1,731661
TGNO4;0,983209
TGSU2;2,066901
TRAN;2,355732
TXAR;18,915348
VALO;11,155047
YPFD;1,435671
