contrato;cantidad
ALUA;9,489571
BBAR;2,53294
BMA;2,658178
BYMA;61,829758
CEPU;11,163635
COME;86,522588
CRES;4,108186
ECOG;2,441388
EDN;2,086356
GGAL;13,078418
LOMA;3,451626
METR;2,11055
PAMP;10,539145
SUPV;4,021714
TGNO4;1,086164
TGSU2;2,012079
TRAN;2,602409
TXAR;20,896046
VALO;14,211148
YPFD;1,243578
