contrato;cantidad
ALUA;7,879318
BBAR;2,103135
BMA;2,411464
BYMA;54,047812
CEPU;11,903338
COME;32,010366
CRES;3,775546
EDN;1,732329
GGAL;8,570482
LOMA;2,865931
METR;1,752417
PAMP;10,852550
SUPV;2,674739
TECO2;2,468966
TGNO4;0,901857
TGSU2;2,766742
TRAN;2,160816
TXAR;17,350267
VALO;8,595718
YPFD;1,730949
